,CustomerID,recencia,frecuencia,monto,cluster,segmento
2188,15326.0,334,1,311.71,0,Clientes dormidos
2189,15327.0,53,1,208.75,1,Clientes nuevos
2190,15329.0,39,3,1049.7,1,Clientes nuevos
2191,15330.0,32,2,714.96,1,Clientes nuevos
2192,15332.0,366,4,1661.06,0,Clientes dormidos
2193,15333.0,208,1,1028.56,0,Clientes dormidos
2194,15334.0,157,3,351.67,0,Clientes dormidos
2195,15335.0,54,1,173.97,1,Clientes nuevos
2196,15339.0,66,2,574.07,1,Clientes nuevos
2197,15341.0,81,1,2020.52,1,Clientes nuevos
2198,15342.0,130,1,406.09,1,Clientes nuevos
2199,15343.0,87,1,364.5,1,Clientes nuevos
2200,15344.0,1,3,563.94,1,Clientes nuevos
2201,15345.0,46,1,393.54,1,Clientes nuevos
2202,15346.0,333,1,252.42,0,Clientes dormidos
2203,15347.0,366,1,201.6,0,Clientes dormidos
2204,15348.0,72,1,158.04,1,Clientes nuevos
2205,15349.0,158,2,473.81,0,Clientes dormidos
2207,15351.0,12,7,1960.11,1,Clientes nuevos
2208,15353.0,255,2,777.02,0,Clientes dormidos
2209,15355.0,29,2,277.05,1,Clientes nuevos
2210,15356.0,31,10,2766.5,2,Clientes VIP
2211,15358.0,5,22,8347.2,2,Clientes VIP
2212,15360.0,40,1,427.93,1,Clientes nuevos
2213,15361.0,362,1,418.92,0,Clientes dormidos
2215,15364.0,96,2,913.19,1,Clientes nuevos
2216,15365.0,26,7,2314.32,1,Clientes nuevos
2217,15366.0,75,2,602.51,1,Clientes nuevos
2218,15367.0,57,4,1877.59,1,Clientes nuevos
2219,15368.0,21,1,446.94000000000005,1,Clientes nuevos
2220,15370.0,41,7,2386.05,1,Clientes nuevos
2221,15372.0,137,1,2007.4,1,Clientes nuevos
2222,15373.0,8,12,2415.91,2,Clientes VIP
2223,15374.0,129,1,168.0,1,Clientes nuevos
2224,15376.0,40,3,1233.36,1,Clientes nuevos
2225,15379.0,169,7,3703.29,2,Clientes VIP
2226,15380.0,9,5,1690.2600000000002,1,Clientes nuevos
2227,15381.0,214,2,596.85,0,Clientes dormidos
2228,15382.0,15,6,5955.71,2,Clientes VIP
2229,15384.0,170,2,642.41,0,Clientes dormidos
2230,15385.0,40,1,316.88,1,Clientes nuevos
2231,15386.0,186,1,394.14,0,Clientes dormidos
2232,15388.0,270,1,140.54,0,Clientes dormidos
2233,15389.0,172,1,500.0,0,Clientes dormidos
2234,15392.0,5,4,1535.53,1,Clientes nuevos
2235,15393.0,16,2,231.86,1,Clientes nuevos
2236,15394.0,10,4,2183.54,1,Clientes nuevos
2237,15395.0,326,1,107.45,0,Clientes dormidos
2238,15396.0,113,1,288.18,1,Clientes nuevos
2239,15397.0,290,1,94.0,0,Clientes dormidos
2240,15398.0,16,2,1345.53,1,Clientes nuevos
2241,15399.0,1,3,815.77,1,Clientes nuevos
2242,15400.0,92,5,716.2,1,Clientes nuevos
2243,15402.0,149,2,626.77,0,Clientes dormidos
2244,15405.0,189,1,349.1,0,Clientes dormidos
2245,15406.0,31,2,510.71,1,Clientes nuevos
2246,15407.0,34,4,1056.44,1,Clientes nuevos
2247,15408.0,264,1,267.18,0,Clientes dormidos
2248,15410.0,84,8,3450.84,2,Clientes VIP
2249,15411.0,26,4,1358.88,1,Clientes nuevos
2250,15412.0,171,1,190.53,0,Clientes dormidos
2251,15414.0,10,3,774.9000000000001,1,Clientes nuevos
2252,15415.0,313,1,572.8100000000001,0,Clientes dormidos
2253,15416.0,65,4,3984.32,1,Clientes nuevos
2254,15417.0,85,1,508.8,1,Clientes nuevos
2255,15419.0,25,1,135.86,1,Clientes nuevos
2256,15421.0,59,4,950.36,1,Clientes nuevos
2257,15422.0,323,2,97.7,0,Clientes dormidos
2259,15424.0,254,2,383.34,0,Clientes dormidos
2260,15426.0,19,5,1447.39,1,Clientes nuevos
2261,15427.0,33,3,1483.14,1,Clientes nuevos
2262,15428.0,15,1,93.78,1,Clientes nuevos
2263,15429.0,27,2,397.35,1,Clientes nuevos
2264,15432.0,23,1,171.19,1,Clientes nuevos
2265,15433.0,214,2,533.3,0,Clientes dormidos
2266,15434.0,8,5,1041.48,1,Clientes nuevos
2267,15435.0,22,1,149.29,1,Clientes nuevos
2268,15436.0,12,3,1122.53,1,Clientes nuevos
2269,15437.0,262,1,200.16,0,Clientes dormidos
2270,15438.0,131,1,156.57999999999998,1,Clientes nuevos
2271,15440.0,55,3,383.68,1,Clientes nuevos
2272,15442.0,249,1,594.0,0,Clientes dormidos
2273,15443.0,2,7,3236.91,1,Clientes nuevos
2274,15444.0,9,2,1418.26,1,Clientes nuevos
2275,15445.0,264,1,113.5,0,Clientes dormidos
2276,15447.0,331,1,155.17,0,Clientes dormidos
2277,15448.0,313,1,494.64,0,Clientes dormidos
2278,15449.0,26,3,974.52,1,Clientes nuevos
2279,15450.0,30,1,429.84,1,Clientes nuevos
2280,15452.0,30,3,538.73,1,Clientes nuevos
2281,15453.0,2,7,1388.37,1,Clientes nuevos
2282,15454.0,362,1,179.1,0,Clientes dormidos
2283,15456.0,283,3,447.22,0,Clientes dormidos
2284,15457.0,262,1,237.07,0,Clientes dormidos
2285,15458.0,25,1,161.64,1,Clientes nuevos
2286,15460.0,354,1,216.76,0,Clientes dormidos
2287,15462.0,94,3,234.6,1,Clientes nuevos
2288,15463.0,29,1,126.14,1,Clientes nuevos
2289,15464.0,338,1,1048.85,0,Clientes dormidos
2290,15465.0,20,18,7354.62,2,Clientes VIP
2291,15466.0,85,1,334.53,1,Clientes nuevos
2292,15467.0,9,3,524.88,1,Clientes nuevos
2293,15468.0,51,2,467.51,1,Clientes nuevos
2294,15469.0,50,2,538.55,1,Clientes nuevos
2295,15471.0,2,1,469.48,1,Clientes nuevos
2296,15472.0,113,1,371.56,1,Clientes nuevos
2297,15473.0,14,7,1771.2,1,Clientes nuevos
2298,15475.0,77,1,454.11,1,Clientes nuevos
2299,15478.0,40,2,1441.42,1,Clientes nuevos
2300,15480.0,116,1,905.5,1,Clientes nuevos
2301,15482.0,16,12,11054.96,2,Clientes VIP
2302,15483.0,161,4,233.81,0,Clientes dormidos
2303,15484.0,1,4,3594.31,1,Clientes nuevos
2304,15485.0,30,3,2575.0,1,Clientes nuevos
2305,15488.0,93,1,91.32,1,Clientes nuevos
2306,15489.0,23,3,1134.28,1,Clientes nuevos
2307,15491.0,95,6,3100.09,1,Clientes nuevos
2308,15492.0,28,2,659.4599999999999,1,Clientes nuevos
2309,15493.0,33,5,2001.8,1,Clientes nuevos
2310,15494.0,21,2,1299.23,1,Clientes nuevos
2311,15497.0,18,2,1262.2,1,Clientes nuevos
2313,15500.0,8,4,1131.56,1,Clientes nuevos
2314,15502.0,16,12,10384.93,2,Clientes VIP
2315,15503.0,363,1,147.09,0,Clientes dormidos
2317,15505.0,53,5,3610.96,1,Clientes nuevos
2318,15506.0,23,3,979.26,1,Clientes nuevos
2319,15507.0,172,1,492.36,0,Clientes dormidos
2320,15508.0,189,6,1000.27,0,Clientes dormidos
2321,15510.0,331,1,250.0,0,Clientes dormidos
2322,15511.0,12,5,909.23,1,Clientes nuevos
2323,15512.0,156,2,121.0,0,Clientes dormidos
2325,15514.0,12,11,4139.46,2,Clientes VIP
2326,15516.0,45,3,62.43,1,Clientes nuevos
2327,15517.0,233,1,267.03,0,Clientes dormidos
2328,15518.0,64,8,1942.45,1,Clientes nuevos
2329,15520.0,2,1,343.5,1,Clientes nuevos
2330,15521.0,40,8,3000.2,2,Clientes VIP
2331,15522.0,33,2,398.84,1,Clientes nuevos
2332,15523.0,84,1,412.0100000000001,1,Clientes nuevos
2333,15524.0,25,1,440.0,1,Clientes nuevos
2334,15525.0,2,3,825.92,1,Clientes nuevos
2335,15526.0,33,2,148.44,1,Clientes nuevos
2336,15527.0,19,8,2429.78,1,Clientes nuevos
2337,15528.0,254,1,229.33,0,Clientes dormidos
2338,15529.0,23,11,3995.23,2,Clientes VIP
2339,15530.0,22,4,1502.35,1,Clientes nuevos
2340,15531.0,8,2,2007.44,1,Clientes nuevos
2341,15532.0,25,4,1580.93,1,Clientes nuevos
2342,15533.0,19,3,807.57,1,Clientes nuevos
2343,15535.0,173,4,536.4,0,Clientes dormidos
2344,15537.0,163,1,110.92,0,Clientes dormidos
2345,15539.0,7,1,538.46,1,Clientes nuevos
2346,15540.0,11,1,213.3,1,Clientes nuevos
2347,15541.0,114,1,85.13000000000001,1,Clientes nuevos
2348,15543.0,288,1,127.86,0,Clientes dormidos
2349,15544.0,9,9,3546.71,2,Clientes VIP
2350,15545.0,54,2,292.71999999999997,1,Clientes nuevos
2351,15547.0,7,14,4954.84,2,Clientes VIP
2352,15549.0,77,3,1693.26,1,Clientes nuevos
2353,15550.0,4,4,575.63,1,Clientes nuevos
2354,15551.0,37,1,436.06,1,Clientes nuevos
2355,15552.0,217,1,90.12,0,Clientes dormidos
2356,15553.0,60,1,437.23,1,Clientes nuevos
2357,15554.0,278,1,217.2,0,Clientes dormidos
2358,15555.0,12,16,4805.17,2,Clientes VIP
2359,15556.0,24,1,279.77,1,Clientes nuevos
2360,15557.0,29,1,473.65,1,Clientes nuevos
2361,15561.0,12,4,800.59,1,Clientes nuevos
2362,15562.0,352,1,134.55,0,Clientes dormidos
2363,15563.0,22,4,1400.44,1,Clientes nuevos
2364,15565.0,50,2,173.16,1,Clientes nuevos
2365,15567.0,19,1,186.01,1,Clientes nuevos
2366,15568.0,3,3,758.29,1,Clientes nuevos
2367,15569.0,104,5,1375.71,1,Clientes nuevos
2368,15570.0,7,12,4165.52,2,Clientes VIP
2369,15571.0,12,4,650.4300000000001,1,Clientes nuevos
2370,15572.0,5,7,2552.86,1,Clientes nuevos
2371,15573.0,32,2,607.45,1,Clientes nuevos
2372,15574.0,178,4,702.25,0,Clientes dormidos
2373,15576.0,38,1,940.67,1,Clientes nuevos
2374,15577.0,151,3,258.88,0,Clientes dormidos
2375,15578.0,162,1,127.1,0,Clientes dormidos
2376,15579.0,69,2,348.6,1,Clientes nuevos
2377,15581.0,121,13,3679.97,2,Clientes VIP
2378,15582.0,25,3,682.9100000000001,1,Clientes nuevos
2379,15584.0,24,4,725.11,1,Clientes nuevos
2380,15585.0,177,1,455.3,0,Clientes dormidos
2381,15587.0,50,4,913.68,1,Clientes nuevos
2382,15589.0,256,3,478.53,0,Clientes dormidos
2383,15592.0,47,1,388.58,1,Clientes nuevos
2384,15593.0,71,1,199.8,1,Clientes nuevos
2385,15594.0,16,5,1771.78,1,Clientes nuevos
2386,15596.0,101,5,1406.59,1,Clientes nuevos
2387,15597.0,35,1,324.57,1,Clientes nuevos
2388,15598.0,53,1,240.68,1,Clientes nuevos
2389,15599.0,27,2,761.74,1,Clientes nuevos
2390,15601.0,11,14,6776.56,2,Clientes VIP
2391,15602.0,8,9,1297.87,1,Clientes nuevos
2393,15604.0,52,1,216.39,1,Clientes nuevos
2394,15605.0,36,5,1198.23,1,Clientes nuevos
2395,15606.0,61,9,2920.16,2,Clientes VIP
2396,15607.0,337,1,104.76,0,Clientes dormidos
2397,15608.0,28,4,1093.68,1,Clientes nuevos
2398,15609.0,184,1,298.48,0,Clientes dormidos
2399,15610.0,52,1,112.46,1,Clientes nuevos
2400,15611.0,10,13,1591.45,2,Clientes VIP
2401,15612.0,36,2,195.15,1,Clientes nuevos
2402,15615.0,10,23,10399.74,2,Clientes VIP
2403,15618.0,33,4,776.851,1,Clientes nuevos
2404,15619.0,11,1,336.40000000000003,1,Clientes nuevos
2405,15620.0,57,3,1553.18,1,Clientes nuevos
2406,15621.0,4,4,1293.03,1,Clientes nuevos
2407,15622.0,43,9,3709.56,2,Clientes VIP
2408,15623.0,141,1,301.03,0,Clientes dormidos
2409,15624.0,117,4,588.13,1,Clientes nuevos
2410,15625.0,104,4,1534.26,1,Clientes nuevos
2411,15626.0,75,2,675.8,1,Clientes nuevos
2412,15628.0,5,9,2870.24,2,Clientes VIP
2413,15630.0,45,2,1186.35,1,Clientes nuevos
2414,15632.0,16,8,3285.31,2,Clientes VIP
2415,15634.0,17,1,243.55,1,Clientes nuevos
2416,15636.0,90,2,724.76,1,Clientes nuevos
2417,15637.0,53,1,223.36,1,Clientes nuevos
2418,15639.0,134,1,425.32,0,Clientes dormidos
2419,15640.0,4,15,12515.66,2,Clientes VIP
2420,15641.0,105,4,1887.2,1,Clientes nuevos
2421,15643.0,192,3,664.0,0,Clientes dormidos
2422,15644.0,166,4,813.0,0,Clientes dormidos
2423,15645.0,19,1,612.01,1,Clientes nuevos
2424,15646.0,158,3,447.64,0,Clientes dormidos
2425,15648.0,204,2,657.35,0,Clientes dormidos
2426,15649.0,336,2,816.0,0,Clientes dormidos
2427,15651.0,37,3,646.3,1,Clientes nuevos
2428,15652.0,91,1,337.74,1,Clientes nuevos
2429,15653.0,93,2,877.4399999999999,1,Clientes nuevos
2430,15654.0,9,2,922.53,1,Clientes nuevos
2431,15655.0,243,1,560.67,0,Clientes dormidos
2432,15656.0,45,4,748.5,1,Clientes nuevos
2434,15658.0,190,5,1024.1,0,Clientes dormidos
2435,15659.0,44,1,306.45,1,Clientes nuevos
2436,15660.0,25,9,1600.86,1,Clientes nuevos
2437,15661.0,317,2,309.8,0,Clientes dormidos
2438,15663.0,106,1,138.14,1,Clientes nuevos
2439,15664.0,51,1,386.43,1,Clientes nuevos
2440,15665.0,168,2,2242.01,0,Clientes dormidos
2441,15667.0,40,1,301.32,1,Clientes nuevos
2442,15668.0,218,1,76.32000000000001,0,Clientes dormidos
2443,15669.0,40,4,684.34,1,Clientes nuevos
2444,15670.0,297,1,173.05,0,Clientes dormidos
2445,15671.0,19,7,2657.13,1,Clientes nuevos
2446,15673.0,88,4,2881.02,1,Clientes nuevos
2447,15674.0,73,5,2446.6,1,Clientes nuevos
2448,15675.0,81,3,323.69,1,Clientes nuevos
2449,15676.0,19,3,3435.76,1,Clientes nuevos
2450,15677.0,49,1,657.23,1,Clientes nuevos
2451,15678.0,53,1,352.7,1,Clientes nuevos
2452,15679.0,24,4,781.28,1,Clientes nuevos
2453,15680.0,9,3,1333.68,1,Clientes nuevos
2454,15681.0,25,5,1426.16,1,Clientes nuevos
2455,15683.0,117,1,193.75,1,Clientes nuevos
2456,15687.0,9,9,2993.1,2,Clientes VIP
2457,15689.0,120,2,254.1,1,Clientes nuevos
2458,15690.0,4,2,239.76,1,Clientes nuevos
2459,15691.0,252,1,136.8,0,Clientes dormidos
2460,15692.0,28,1,191.04,1,Clientes nuevos
2461,15694.0,1,14,6479.4,2,Clientes VIP
2462,15695.0,267,2,409.98,0,Clientes dormidos
2463,15696.0,33,8,2736.46,1,Clientes nuevos
2464,15699.0,18,1,309.65,1,Clientes nuevos
2465,15700.0,172,2,696.68,0,Clientes dormidos
2466,15701.0,2,4,1542.14,1,Clientes nuevos
2467,15703.0,265,1,211.5,0,Clientes dormidos
2468,15704.0,140,4,2293.62,1,Clientes nuevos
2469,15705.0,201,1,143.1,0,Clientes dormidos
2470,15706.0,64,4,1060.56,1,Clientes nuevos
2471,15707.0,35,4,945.58,1,Clientes nuevos
2472,15708.0,41,7,3364.24,1,Clientes nuevos
2473,15709.0,284,1,133.25,0,Clientes dormidos
2474,15712.0,9,5,1072.36,1,Clientes nuevos
2475,15713.0,143,2,356.7,0,Clientes dormidos
2476,15714.0,12,2,330.88,1,Clientes nuevos
2477,15716.0,146,4,1118.81,1,Clientes nuevos
2478,15717.0,234,1,150.3,0,Clientes dormidos
2479,15719.0,33,13,5045.61,2,Clientes VIP
2480,15720.0,24,1,598.73,1,Clientes nuevos
2481,15721.0,12,1,507.08,1,Clientes nuevos
2482,15722.0,36,5,2222.56,1,Clientes nuevos
2483,15723.0,365,1,203.1,0,Clientes dormidos
2484,15724.0,201,2,218.25,0,Clientes dormidos
2485,15725.0,15,1,415.25,1,Clientes nuevos
2486,15727.0,17,7,5178.96,2,Clientes VIP
2487,15729.0,213,1,85.0,0,Clientes dormidos
2488,15730.0,66,3,1120.88,1,Clientes nuevos
2489,15732.0,212,2,294.12,0,Clientes dormidos
2490,15733.0,283,1,162.3,0,Clientes dormidos
2491,15734.0,115,2,1339.45,1,Clientes nuevos
2492,15737.0,15,8,1205.12,1,Clientes nuevos
2493,15738.0,19,16,4812.42,2,Clientes VIP
2494,15739.0,66,1,449.12,1,Clientes nuevos
2495,15740.0,49,1,154.88,1,Clientes nuevos
2496,15743.0,16,4,784.46,1,Clientes nuevos
2498,15745.0,19,4,1094.59,1,Clientes nuevos
2499,15746.0,134,1,196.88,0,Clientes dormidos
2500,15747.0,13,3,974.04,1,Clientes nuevos
2501,15748.0,40,1,149.31,1,Clientes nuevos
2503,15750.0,3,8,2465.48,1,Clientes nuevos
2504,15752.0,40,7,2637.38,1,Clientes nuevos
2505,15753.0,305,1,79.2,0,Clientes dormidos
2506,15754.0,51,3,458.57,1,Clientes nuevos
2507,15755.0,10,6,2364.25,1,Clientes nuevos
2508,15756.0,61,4,532.96,1,Clientes nuevos
2509,15757.0,66,2,714.42,1,Clientes nuevos
2510,15758.0,25,1,205.25,1,Clientes nuevos
2511,15759.0,218,3,253.04,0,Clientes dormidos
2512,15762.0,65,2,583.75,1,Clientes nuevos
2513,15763.0,32,2,1086.92,1,Clientes nuevos
2514,15764.0,88,6,3279.97,1,Clientes nuevos
2515,15766.0,64,1,315.06,1,Clientes nuevos
2516,15768.0,116,3,621.8299999999999,1,Clientes nuevos
2518,15773.0,6,1,635.6800000000001,1,Clientes nuevos
2519,15774.0,69,1,270.8,1,Clientes nuevos
2520,15775.0,245,1,104.9,0,Clientes dormidos
2521,15776.0,133,1,241.62,0,Clientes dormidos
2522,15777.0,241,4,1047.11,0,Clientes dormidos
2523,15780.0,184,3,475.28,0,Clientes dormidos
2524,15781.0,25,3,345.46,1,Clientes nuevos
2525,15782.0,10,3,2614.74,1,Clientes nuevos
2526,15783.0,11,1,246.3,1,Clientes nuevos
2527,15785.0,33,5,2328.9700000000003,1,Clientes nuevos
2528,15786.0,46,3,4932.2,1,Clientes nuevos
2529,15787.0,26,3,948.05,1,Clientes nuevos
2530,15789.0,358,1,351.3,0,Clientes dormidos
2531,15790.0,10,1,220.85,1,Clientes nuevos
2532,15791.0,44,2,1612.69,1,Clientes nuevos
2533,15793.0,15,3,965.61,1,Clientes nuevos
2534,15795.0,150,1,610.01,0,Clientes dormidos
2535,15796.0,1,8,2711.56,1,Clientes nuevos
2536,15797.0,113,4,2207.4,1,Clientes nuevos
2537,15799.0,76,3,884.14,1,Clientes nuevos
2538,15800.0,107,2,699.08,1,Clientes nuevos
2539,15801.0,46,3,1063.95,1,Clientes nuevos
2540,15802.0,143,1,451.42,0,Clientes dormidos
2541,15803.0,51,1,415.8200000000001,1,Clientes nuevos
2542,15804.0,1,13,4206.39,2,Clientes VIP
2543,15805.0,23,17,5528.4800000000005,2,Clientes VIP
2544,15806.0,46,3,784.58,1,Clientes nuevos
2545,15807.0,50,3,903.9,1,Clientes nuevos
2546,15808.0,306,4,3734.97,0,Clientes dormidos
2547,15809.0,36,5,515.77,1,Clientes nuevos
2548,15810.0,79,4,1391.98,1,Clientes nuevos
2549,15811.0,22,6,2218.62,1,Clientes nuevos
2550,15812.0,107,5,1801.14,1,Clientes nuevos
2551,15813.0,208,2,1303.91,0,Clientes dormidos
2552,15814.0,17,4,1945.33,1,Clientes nuevos
2553,15815.0,64,5,2100.6,1,Clientes nuevos
2554,15819.0,49,4,1905.45,1,Clientes nuevos
2555,15820.0,320,1,206.98,0,Clientes dormidos
2556,15821.0,44,2,570.96,1,Clientes nuevos
2557,15822.0,3,2,885.47,1,Clientes nuevos
2559,15825.0,172,1,532.94,0,Clientes dormidos
2560,15826.0,56,3,1654.31,1,Clientes nuevos
2561,15827.0,73,14,1836.09,2,Clientes VIP
2562,15829.0,99,2,636.14,1,Clientes nuevos
2563,15830.0,38,1,576.0,1,Clientes nuevos
2564,15831.0,58,3,801.76,1,Clientes nuevos
2565,15832.0,254,1,836.79,0,Clientes dormidos
2566,15834.0,70,4,2233.75,1,Clientes nuevos
2567,15835.0,44,4,954.09,1,Clientes nuevos
2568,15836.0,50,1,137.37,1,Clientes nuevos
2569,15837.0,65,1,391.98,1,Clientes nuevos
2571,15839.0,33,3,1048.49,1,Clientes nuevos
2572,15840.0,59,2,355.56,1,Clientes nuevos
2573,15841.0,73,4,1224.06,1,Clientes nuevos
2574,15843.0,304,1,118.95000000000002,0,Clientes dormidos
2575,15844.0,46,1,130.73999999999998,1,Clientes nuevos
2576,15845.0,18,8,3711.77,2,Clientes VIP
2577,15847.0,38,2,389.27,1,Clientes nuevos
2578,15850.0,19,2,238.85,1,Clientes nuevos
2579,15852.0,187,2,160.71,0,Clientes dormidos
2580,15853.0,52,1,110.8,1,Clientes nuevos
2581,15854.0,4,12,2974.65,2,Clientes VIP
2582,15855.0,137,5,712.24,1,Clientes nuevos
2584,15857.0,19,1,297.0,1,Clientes nuevos
2585,15858.0,16,5,1438.85,1,Clientes nuevos
2586,15860.0,41,8,977.21,1,Clientes nuevos
2587,15861.0,12,8,3165.36,2,Clientes VIP
2588,15862.0,8,4,832.88,1,Clientes nuevos
2589,15863.0,26,2,68.84,1,Clientes nuevos
2590,15864.0,22,6,1936.32,1,Clientes nuevos
2591,15865.0,41,3,895.13,1,Clientes nuevos
2592,15866.0,101,1,230.53,1,Clientes nuevos
2593,15867.0,5,15,3812.64,2,Clientes VIP
2594,15869.0,277,2,149.64,0,Clientes dormidos
2595,15870.0,33,1,354.09000000000003,1,Clientes nuevos
2596,15872.0,15,2,360.93,1,Clientes nuevos
2597,15874.0,64,7,4405.88,2,Clientes VIP
2598,15877.0,2,2,493.28,1,Clientes nuevos
2599,15880.0,369,1,343.28000000000003,0,Clientes dormidos
2600,15881.0,312,5,501.39,0,Clientes dormidos
2601,15882.0,199,4,516.36,0,Clientes dormidos
2602,15883.0,2,2,396.48,1,Clientes nuevos
2603,15885.0,93,3,379.35,1,Clientes nuevos
2604,15886.0,60,1,181.09,1,Clientes nuevos
2605,15888.0,81,1,168.31,1,Clientes nuevos
2606,15889.0,157,2,446.87,0,Clientes dormidos
2607,15891.0,227,1,524.52,0,Clientes dormidos
2608,15894.0,253,2,263.55,0,Clientes dormidos
2609,15895.0,150,1,179.17,0,Clientes dormidos
2610,15897.0,194,2,222.05,0,Clientes dormidos
2611,15898.0,1,5,1388.88,1,Clientes nuevos
2612,15899.0,369,1,56.25,0,Clientes dormidos
2613,15900.0,24,1,351.11,1,Clientes nuevos
2614,15901.0,17,3,363.88,1,Clientes nuevos
2615,15903.0,10,7,5126.76,2,Clientes VIP
2616,15904.0,8,1,164.68,1,Clientes nuevos
2617,15906.0,20,7,1567.69,1,Clientes nuevos
2618,15907.0,4,3,967.45,1,Clientes nuevos
2619,15909.0,174,1,191.94,0,Clientes dormidos
2620,15910.0,1,8,1232.18,1,Clientes nuevos
2621,15912.0,178,2,264.62,0,Clientes dormidos
2622,15916.0,16,8,1528.09,1,Clientes nuevos
2623,15917.0,248,1,123.1,0,Clientes dormidos
2624,15918.0,191,2,334.23,0,Clientes dormidos
2625,15919.0,20,2,639.89,1,Clientes nuevos
2626,15920.0,154,4,167.5,0,Clientes dormidos
2627,15921.0,173,1,336.03000000000003,0,Clientes dormidos
2630,15925.0,194,1,207.15,0,Clientes dormidos
2631,15930.0,67,1,426.63,1,Clientes nuevos
2632,15932.0,4,8,2495.87,1,Clientes nuevos
2633,15933.0,21,3,1107.46,1,Clientes nuevos
2634,15935.0,239,2,416.86,0,Clientes dormidos
2635,15937.0,64,1,145.35,1,Clientes nuevos
2636,15938.0,112,5,404.58,1,Clientes nuevos
2637,15939.0,90,15,6115.01,2,Clientes VIP
2639,15942.0,134,1,337.44,0,Clientes dormidos
2640,15944.0,277,1,325.1,0,Clientes dormidos
2641,15945.0,365,1,181.0,0,Clientes dormidos
2642,15947.0,83,1,1708.24,1,Clientes nuevos
2643,15948.0,8,2,955.24,1,Clientes nuevos
2644,15949.0,17,2,364.72,1,Clientes nuevos
2645,15950.0,32,4,1765.51,1,Clientes nuevos
2646,15951.0,9,2,708.22,1,Clientes nuevos
2647,15952.0,34,4,806.57,1,Clientes nuevos
2648,15953.0,15,8,1659.38,1,Clientes nuevos
2649,15955.0,24,14,4416.26,2,Clientes VIP
2650,15957.0,32,1,428.89,1,Clientes nuevos
2651,15958.0,74,1,104.35,1,Clientes nuevos
2652,15963.0,20,2,470.76,1,Clientes nuevos
2653,15965.0,17,4,845.64,1,Clientes nuevos
2654,15967.0,23,2,418.83,1,Clientes nuevos
2655,15969.0,3,3,666.1,1,Clientes nuevos
2656,15970.0,304,1,314.1,0,Clientes dormidos
2657,15971.0,18,12,4199.85,2,Clientes VIP
2658,15973.0,367,1,307.82000000000005,0,Clientes dormidos
2659,15974.0,39,7,3442.15,2,Clientes VIP
2660,15975.0,84,1,371.01,1,Clientes nuevos
2661,15976.0,165,2,430.94,0,Clientes dormidos
2662,15977.0,17,2,1054.73,1,Clientes nuevos
2663,15978.0,77,1,1098.78,1,Clientes nuevos
2664,15980.0,89,3,2398.86,1,Clientes nuevos
2665,15981.0,25,8,3408.48,2,Clientes VIP
2666,15983.0,22,4,1475.02,1,Clientes nuevos
2667,15984.0,3,10,2837.67,2,Clientes VIP
2668,15985.0,123,2,1142.42,1,Clientes nuevos
2669,15986.0,30,1,168.12,1,Clientes nuevos
2670,15987.0,12,7,1451.28,1,Clientes nuevos
2671,15988.0,19,1,158.03,1,Clientes nuevos
2672,15990.0,44,2,792.11,1,Clientes nuevos
2674,15993.0,9,7,2797.57,1,Clientes nuevos
2675,15994.0,55,1,427.07,1,Clientes nuevos
2676,15996.0,88,6,1060.68,1,Clientes nuevos
2677,15998.0,37,5,3089.97,1,Clientes nuevos
2678,16000.0,3,3,12393.7,2,Clientes VIP
2679,16003.0,30,5,2735.37,1,Clientes nuevos
2680,16005.0,12,4,615.39,1,Clientes nuevos
2681,16006.0,211,1,101.4,0,Clientes dormidos
2682,16007.0,48,4,1701.94,1,Clientes nuevos
2683,16008.0,24,3,478.78,1,Clientes nuevos
2684,16009.0,22,4,992.71,1,Clientes nuevos
2685,16010.0,246,3,407.5,0,Clientes dormidos
2686,16011.0,8,16,3362.71,2,Clientes VIP
2687,16012.0,35,3,1415.29,1,Clientes nuevos
2689,16014.0,38,3,662.38,1,Clientes nuevos
2690,16015.0,4,3,705.39,1,Clientes nuevos
2691,16016.0,3,8,1508.76,1,Clientes nuevos
2692,16017.0,47,1,211.88,1,Clientes nuevos
2693,16018.0,39,2,408.9,1,Clientes nuevos
2694,16019.0,47,9,3786.24,2,Clientes VIP
2695,16020.0,17,3,851.01,1,Clientes nuevos
2696,16022.0,260,1,628.28,0,Clientes dormidos
2697,16023.0,46,3,719.81,1,Clientes nuevos
2698,16024.0,12,1,251.24,1,Clientes nuevos
2699,16025.0,30,1,439.66,1,Clientes nuevos
2700,16026.0,43,1,236.09,1,Clientes nuevos
2701,16027.0,92,6,934.62,1,Clientes nuevos
2703,16030.0,310,1,331.24,0,Clientes dormidos
2704,16031.0,92,2,548.94,1,Clientes nuevos
2705,16033.0,6,20,8816.4,2,Clientes VIP
2706,16034.0,196,3,437.7,0,Clientes dormidos
2707,16036.0,87,2,758.92,1,Clientes nuevos
2708,16037.0,270,3,855.02,0,Clientes dormidos
2709,16038.0,8,3,471.78,1,Clientes nuevos
2710,16040.0,65,3,1313.55,1,Clientes nuevos
2711,16041.0,31,3,3166.4,1,Clientes nuevos
2712,16042.0,22,5,1197.27,1,Clientes nuevos
2713,16043.0,38,4,773.99,1,Clientes nuevos
2714,16045.0,120,4,1340.7,1,Clientes nuevos
2716,16049.0,40,3,1111.79,1,Clientes nuevos
